lookback_myr,sfr_surface_density_msun_per_myr_per_kpc2,sfr_surface_density_uncertainty_msun_per_myr_per_kpc2
59.3,112.606389706722,244.232442331956
59.4,114.579796833233,244.693552084789
59.5,117.093392288974,244.83151281248
59.6,120.182793311791,248.132600324863
59.7,123.88183587768,253.439782069952
59.8,128.22052339261,253.653249437974
59.9,164.280691058764,257.60286334395
60.0,398.26501586101,262.07218176885
60.1,515.691704684632,265.876411334447
60.2,534.564318667248,269.700338903046
60.3,554.558354606657,273.504369586669
60.4,735.980585873434,277.729536318747
60.5,763.877027523683,281.109031130526
60.6,791.644024612251,285.344764474201
60.7,842.231346437667,290.113985601847
60.8,866.320647025708,276.450030313847
60.9,888.931531117238,223.046319671816
61.0,911.622580069884,196.65947917501
61.1,1003.93831122037,194.867891255761
61.2,1021.80376917506,198.552697538616
61.3,1037.52711654899,207.756869028672
61.4,1051.57410882593,220.27763964385
61.5,1083.28225116574,237.559664673036
61.6,1104.4926635458,259.120285367108
61.7,1201.58546721252,276.279137896716
61.8,1215.68487472382,307.224184653292
61.9,1236.80204651892,330.771884736031
62.0,1268.11156250299,354.507110641569
62.1,1312.24271385546,378.463428712467
62.2,1408.36161656199,398.801203058666
62.3,1507.70333744838,434.68126661005
62.4,1612.0848127676,463.623929795045
62.5,1738.68722005942,489.109757374304
62.6,1890.25002588403,502.55952288736
62.7,2134.49556067532,509.871698196809
62.8,2532.49112037898,523.45065157764
62.9,2817.29056691599,513.205901779038
63.0,3075.24055083273,536.747323706357
63.1,3355.62278194402,536.342446855283
63.2,3614.43074812439,532.354037253838
63.3,3850.22654290082,520.350980372526
63.4,4050.7487379955105,521.264776477797
63.5,4205.31328839965,515.951118258115
63.6,4305.98981293538,512.74542113999
63.7,4348.45927637213,504.101818037841
63.8,4332.39463191536,479.585556942023
63.9,4261.29805316061,478.186713799474
64.0,4141.83871354425,479.939536780676
64.1,3885.86441958314,515.44101228863
64.2,3702.67127361156,550.532185181088
64.3,3502.58879105387,553.477864070777
64.4,3294.07027550961,555.552607644989
64.5,3084.03701525364,558.559054203124
64.6,2877.70859921492,574.403940973162
64.7,2678.69390608463,582.331902051723
64.8,2489.24990764951,588.991212889519
64.9,2275.84721781755,574.311310838985
65.0,2110.59311266464,536.007526373798
65.1,1947.43175145931,527.975138505258
65.2,1424.55051679547,509.959646396203
65.3,1241.9848401419,453.533390232153
65.4,1156.56773568587,405.678439372598
65.5,1081.12399100047,365.391259178367
65.6,1014.80442799035,319.364042107893
65.7,957.140040256692,286.274668971129
65.8,907.768095572518,257.514363872224
65.9,866.262907647279,234.789257981189
66.0,832.148599654947,219.903675347427
66.1,836.114429747778,197.38977532892
66.2,814.045853076535,184.956116817152
66.3,797.374738634288,168.199569797045
66.4,785.431538994913,158.318623438799
66.5,777.535339299884,145.329239446083
66.6,773.003156620592,138.835150999534
66.7,771.158891472257,131.457939732192
66.8,771.342474854549,122.124635556869
66.9,772.91935750213,114.619352561747
67.0,779.126560961339,114.674334142723
67.1,813.703028287129,115.140889482971
67.2,870.736716179407,115.827419480506
67.3,871.597127601504,113.015220917488
67.4,871.685523823745,113.531446983985
67.5,870.84699313298,117.221128050656
67.6,869.043240846449,123.142025783778
67.7,840.57682716959,126.245134723469
67.8,835.879702207526,127.396972517335
67.9,827.533259361763,134.225696637311
68.0,736.585013576402,139.050631845557
68.1,735.890168978342,147.228834761606
68.2,736.169619622356,157.417557984136
68.3,737.8140803801,178.727809752747
68.4,740.66740010821,186.041955699299
68.5,743.026902279537,196.950771087956
68.6,747.387894036237,206.815429055238
68.7,753.969515217176,215.06881674344
68.8,789.998263706983,224.159164849974
68.9,800.592064738164,232.651581370131
69.0,813.616151303446,239.60660041797
69.1,828.900485368382,245.561587236651
69.2,846.162251404434,246.122188533869
69.3,865.007160496227,243.863833191879
69.4,884.936448088026,236.510292499167
69.5,905.861417692841,237.145117501125
69.6,926.754292556425,226.779503505306
69.7,946.771121885477,228.773280384972
69.8,1067.35854327619,225.574183586803
69.9,1094.12841236457,226.435237642561
70.0,1191.80721830627,233.481276534085
70.1,1202.13958936901,245.635078291856
70.2,1207.32760483109,249.489448460037
70.3,1207.34356260469,258.412822157345
70.4,1202.31622940517,266.088643078659
70.5,1197.84391415539,282.323156173978
70.6,1160.04496837853,295.246505666218
70.7,1257.45250386172,309.645326082334
70.8,1238.79156967779,338.000002699623
70.9,1223.92567931749,355.641358098485
71.0,1215.02083113698,382.654112862376
